area,iscrowd,image_id,bbox,category_id,box_id,file_name,height,width,street_id,supercategory
360,0,5303,"[292, 369, 15, 24]",1,3618,5303.png,626,1622,39,Cấm ngược chiều
56,0,5318,"[510, 215, 8, 7]",1,3638,5318.png,626,1622,44,Cấm ngược chiều
136,0,5348,"[904, 560, 8, 17]",1,3671,5348.png,626,1622,44,Cấm ngược chiều
570,0,5372,"[442, 259, 15, 38]",1,3704,5372.png,626,1622,38,Cấm ngược chiều
20,0,5381,"[686, 189, 4, 5]",1,3716,5381.png,626,1622,41,Cấm ngược chiều
21,0,5404,"[546, 389, 3, 7]",1,3741,5404.png,626,1622,42,Cấm ngược chiều
3960,0,5413,"[1148, 352, 60, 66]",1,3749,5413.png,626,1622,38,Cấm ngược chiều
200,0,5415,"[1345, 120, 10, 20]",1,3754,5415.png,626,1622,44,Cấm ngược chiều
45,0,5424,"[841, 431, 5, 9]",1,3767,5424.png,626,1622,38,Cấm ngược chiều
891,0,5431,"[91, 352, 27, 33]",1,3771,5431.png,626,1622,38,Cấm ngược chiều
133,0,5431,"[264, 367, 7, 19]",1,3772,5431.png,626,1622,38,Cấm ngược chiều
12,0,5441,"[785, 330, 4, 3]",1,3785,5441.png,626,1622,41,Cấm ngược chiều
12,0,5449,"[1027, 307, 3, 4]",1,3794,5449.png,626,1622,44,Cấm ngược chiều
64,0,5454,"[534, 329, 8, 8]",1,3805,5454.png,626,1622,42,Cấm ngược chiều
182,0,5454,"[170, 320, 14, 13]",1,3807,5454.png,626,1622,42,Cấm ngược chiều
360,0,5456,"[466, 304, 20, 18]",1,3809,5456.png,626,1622,41,Cấm ngược chiều
132,0,5456,"[357, 307, 12, 11]",1,3810,5456.png,626,1622,41,Cấm ngược chiều
1221,0,5465,"[322, 515, 33, 37]",1,3821,5465.png,626,1622,38,Cấm ngược chiều
48,0,5475,"[513, 223, 8, 6]",1,3827,5475.png,626,1622,44,Cấm ngược chiều
420,0,5479,"[887, 55, 20, 21]",1,3830,5479.png,626,1622,42,Cấm ngược chiều
49,0,5487,"[534, 325, 7, 7]",1,3841,5487.png,626,1622,42,Cấm ngược chiều
420,0,5490,"[215, 305, 21, 20]",1,3847,5490.png,626,1622,41,Cấm ngược chiều
405,0,5500,"[851, 419, 15, 27]",1,3859,5500.png,626,1622,38,Cấm ngược chiều
20,0,5505,"[659, 181, 5, 4]",1,3871,5505.png,626,1622,41,Cấm ngược chiều
242,0,5522,"[985, 301, 11, 22]",1,3892,5522.png,626,1622,44,Cấm ngược chiều
480,0,5560,"[191, 282, 24, 20]",1,3938,5560.png,626,1622,41,Cấm ngược chiều
192,0,5560,"[124, 276, 16, 12]",1,3939,5560.png,626,1622,41,Cấm ngược chiều
544,0,5564,"[1061, 354, 16, 34]",1,3949,5564.png,626,1622,39,Cấm ngược chiều
529,0,5601,"[529, 225, 23, 23]",1,4002,5601.png,626,1622,44,Cấm ngược chiều
414,0,5616,"[441, 290, 18, 23]",1,4030,5616.png,626,1622,42,Cấm ngược chiều
832,0,5617,"[522, 259, 26, 32]",1,4033,5617.png,626,1622,44,Cấm ngược chiều
42,0,5625,"[492, 259, 7, 6]",1,4047,5625.png,626,1622,40,Cấm ngược chiều
598,0,5640,"[308, 282, 23, 26]",1,4074,5640.png,626,1622,38,Cấm ngược chiều
750,0,5643,"[276, 528, 25, 30]",1,4078,5643.png,626,1622,38,Cấm ngược chiều
96,0,5650,"[544, 557, 8, 12]",1,4091,5650.png,626,1622,38,Cấm ngược chiều
720,0,5662,"[266, 287, 24, 30]",1,4109,5662.png,626,1622,42,Cấm ngược chiều
81,0,5691,"[552, 302, 9, 9]",1,4153,5691.png,626,1622,42,Cấm ngược chiều
342,0,5705,"[285, 311, 18, 19]",1,4171,5705.png,626,1622,42,Cấm ngược chiều
20,0,5705,"[815, 336, 4, 5]",1,4174,5705.png,626,1622,42,Cấm ngược chiều
90,0,5712,"[756, 308, 9, 10]",1,4194,5712.png,626,1622,41,Cấm ngược chiều
2014,0,5732,"[0, 151, 38, 53]",1,4216,5732.png,626,1622,44,Cấm ngược chiều
357,0,5747,"[347, 275, 17, 21]",1,4238,5747.png,626,1622,42,Cấm ngược chiều
462,0,5748,"[795, 273, 22, 21]",1,4241,5748.png,626,1622,41,Cấm ngược chiều
1008,0,5755,"[226, 158, 36, 28]",1,4253,5755.png,626,1622,40,Cấm ngược chiều
234,0,5758,"[343, 507, 13, 18]",1,4261,5758.png,626,1622,44,Cấm ngược chiều
90,0,5758,"[508, 530, 5, 18]",1,4264,5758.png,626,1622,44,Cấm ngược chiều
42,0,5763,"[859, 338, 6, 7]",1,4270,5763.png,626,1622,44,Cấm ngược chiều
156,0,5799,"[503, 292, 12, 13]",1,4312,5799.png,626,1622,42,Cấm ngược chiều
6460,0,5814,"[87, 60, 85, 76]",1,4334,5814.png,626,1622,44,Cấm ngược chiều
126,0,5825,"[952, 356, 7, 18]",1,4344,5825.png,626,1622,42,Cấm ngược chiều
36,0,5829,"[494, 369, 4, 9]",1,4351,5829.png,626,1622,42,Cấm ngược chiều
650,0,5838,"[88, 314, 26, 25]",1,4366,5838.png,626,1622,40,Cấm ngược chiều
272,0,5877,"[593, 237, 16, 17]",1,4411,5877.png,626,1622,44,Cấm ngược chiều
378,0,5898,"[0, 267, 18, 21]",1,4437,5898.png,626,1622,40,Cấm ngược chiều
96,0,5913,"[563, 243, 8, 12]",1,4456,5913.png,626,1622,44,Cấm ngược chiều
228,0,5913,"[606, 225, 12, 19]",1,4457,5913.png,626,1622,44,Cấm ngược chiều
1974,0,5960,"[398, 61, 47, 42]",1,4527,5960.png,626,1622,41,Cấm ngược chiều
112,0,5960,"[848, 163, 8, 14]",1,4529,5960.png,626,1622,41,Cấm ngược chiều
12,0,5989,"[593, 337, 3, 4]",1,4569,5989.png,626,1622,41,Cấm ngược chiều
210,0,6015,"[642, 362, 14, 15]",1,4639,6015.png,626,1622,41,Cấm ngược chiều
252,0,6019,"[483, 538, 14, 18]",1,4666,6019.png,626,1622,38,Cấm ngược chiều
266,0,6019,"[481, 539, 14, 19]",1,4667,6019.png,626,1622,38,Cấm ngược chiều
90,0,6027,"[683, 264, 10, 9]",1,4676,6027.png,626,1622,28,Cấm ngược chiều
30,0,6029,"[621, 235, 6, 5]",1,4678,6029.png,626,1622,47,Cấm ngược chiều
255,0,6039,"[1296, 60, 17, 15]",1,4685,6039.png,626,1622,28,Cấm ngược chiều
272,0,6046,"[654, 247, 17, 16]",1,4689,6046.png,626,1622,28,Cấm ngược chiều
30,0,6048,"[535, 416, 6, 5]",1,4692,6048.png,626,1622,28,Cấm ngược chiều
49,0,6053,"[479, 238, 7, 7]",1,4697,6053.png,626,1622,5,Cấm ngược chiều
169,0,6061,"[760, 414, 13, 13]",1,4702,6061.png,626,1622,12,Cấm ngược chiều
650,0,6070,"[490, 303, 26, 25]",1,4709,6070.png,626,1622,28,Cấm ngược chiều
1000,0,6074,"[555, 409, 25, 40]",1,4711,6074.png,626,1622,5,Cấm ngược chiều
1015,0,6078,"[360, 287, 35, 29]",1,4714,6078.png,626,1622,47,Cấm ngược chiều
144,0,6079,"[928, 214, 12, 12]",1,4716,6079.png,626,1622,36,Cấm ngược chiều
460,0,6088,"[13, 324, 20, 23]",1,4724,6088.png,626,1622,36,Cấm ngược chiều
121,0,6092,"[563, 488, 11, 11]",1,4728,6092.png,626,1622,29,Cấm ngược chiều
25,0,6094,"[537, 296, 5, 5]",1,4731,6094.png,626,1622,19,Cấm ngược chiều
121,0,6098,"[483, 334, 11, 11]",1,4739,6098.png,626,1622,22,Cấm ngược chiều
64,0,6100,"[572, 480, 8, 8]",1,4744,6100.png,626,1622,29,Cấm ngược chiều
81,0,6103,"[663, 262, 9, 9]",1,4752,6103.png,626,1622,28,Cấm ngược chiều
676,0,6109,"[222, 412, 26, 26]",1,4760,6109.png,626,1622,47,Cấm ngược chiều
9,0,6114,"[882, 423, 3, 3]",1,4763,6114.png,626,1622,12,Cấm ngược chiều
414,0,6126,"[216, 231, 23, 18]",1,4769,6126.png,626,1622,5,Cấm ngược chiều
621,0,6132,"[216, 272, 27, 23]",1,4773,6132.png,626,1622,47,Cấm ngược chiều
35,0,6134,"[287, 407, 7, 5]",1,4776,6134.png,626,1622,28,Cấm ngược chiều
42,0,6138,"[541, 267, 7, 6]",1,4782,6138.png,626,1622,47,Cấm ngược chiều
144,0,6150,"[770, 241, 12, 12]",1,4789,6150.png,626,1622,34,Cấm ngược chiều
16,0,6162,"[603, 491, 4, 4]",1,4802,6162.png,626,1622,29,Cấm ngược chiều
196,0,6171,"[815, 420, 14, 14]",1,4808,6171.png,626,1622,12,Cấm ngược chiều
36,0,6177,"[906, 107, 6, 6]",1,4811,6177.png,626,1622,28,Cấm ngược chiều
6885,0,6179,"[442, 373, 85, 81]",1,4814,6179.png,626,1622,12,Cấm ngược chiều
272,0,6186,"[956, 416, 17, 16]",1,4816,6186.png,626,1622,5,Cấm ngược chiều
49,0,6193,"[488, 241, 7, 7]",1,4819,6193.png,626,1622,5,Cấm ngược chiều
528,0,6195,"[20, 284, 24, 22]",1,4822,6195.png,626,1622,53,Cấm ngược chiều
64,0,6230,"[705, 279, 8, 8]",1,4846,6230.png,626,1622,28,Cấm ngược chiều
110,0,6234,"[527, 182, 10, 11]",1,4849,6234.png,626,1622,47,Cấm ngược chiều
399,0,6241,"[685, 403, 19, 21]",1,4857,6241.png,626,1622,12,Cấm ngược chiều
4864,0,6244,"[415, 139, 64, 76]",1,4859,6244.png,626,1622,45,Cấm ngược chiều
598,0,6246,"[1248, 48, 26, 23]",1,4862,6246.png,626,1622,28,Cấm ngược chiều
81,0,6253,"[670, 274, 9, 9]",1,4868,6253.png,626,1622,28,Cấm ngược chiều
483,0,6254,"[418, 146, 23, 21]",1,4870,6254.png,626,1622,47,Cấm ngược chiều
120,0,6255,"[1329, 85, 12, 10]",1,4872,6255.png,626,1622,28,Cấm ngược chiều
272,0,6260,"[341, 419, 17, 16]",1,4876,6260.png,626,1622,19,Cấm ngược chiều
64,0,6261,"[620, 358, 8, 8]",1,4885,6261.png,626,1622,28,Cấm ngược chiều
462,0,6270,"[676, 414, 22, 21]",1,4891,6270.png,626,1622,12,Cấm ngược chiều
992,0,6278,"[1146, 8, 31, 32]",1,4897,6278.png,626,1622,28,Cấm ngược chiều
240,0,6288,"[980, 415, 16, 15]",1,4900,6288.png,626,1622,12,Cấm ngược chiều
56,0,6290,"[783, 334, 8, 7]",1,4904,6290.png,626,1622,16,Cấm ngược chiều
196,0,6296,"[635, 224, 14, 14]",1,4912,6296.png,626,1622,28,Cấm ngược chiều
56,0,6320,"[694, 399, 7, 8]",1,4932,6320.png,626,1622,12,Cấm ngược chiều
64,0,6331,"[604, 202, 8, 8]",1,4943,6331.png,626,1622,47,Cấm ngược chiều
324,0,6342,"[935, 403, 18, 18]",1,4949,6342.png,626,1622,12,Cấm ngược chiều
675,0,6347,"[462, 369, 25, 27]",1,4953,6347.png,626,1622,34,Cấm ngược chiều
90,0,6366,"[942, 81, 10, 9]",1,4972,6366.png,626,1622,28,Cấm ngược chiều
506,0,6371,"[733, 473, 22, 23]",1,4974,6371.png,626,1622,12,Cấm ngược chiều
90,0,6399,"[649, 247, 9, 10]",1,4982,6399.png,626,1622,33,Cấm ngược chiều
56,0,6400,"[710, 371, 8, 7]",1,4984,6400.png,626,1622,16,Cấm ngược chiều
64,0,6408,"[1353, 74, 8, 8]",1,4989,6408.png,626,1622,28,Cấm ngược chiều
961,0,6416,"[701, 398, 31, 31]",1,4994,6416.png,626,1622,12,Cấm ngược chiều
66,0,6450,"[759, 312, 6, 11]",1,5010,6450.png,626,1622,37,Cấm ngược chiều
1961,0,6463,"[1088, 183, 37, 53]",1,5017,6463.png,626,1622,45,Cấm ngược chiều
12,0,6474,"[644, 240, 4, 3]",1,5024,6474.png,626,1622,47,Cấm ngược chiều
90,0,6484,"[1334, 70, 10, 9]",1,5028,6484.png,626,1622,28,Cấm ngược chiều
36,0,6507,"[683, 418, 6, 6]",1,5048,6507.png,626,1622,12,Cấm ngược chiều
567,0,6508,"[231, 255, 27, 21]",1,5049,6508.png,626,1622,45,Cấm ngược chiều
81,0,6509,"[685, 293, 9, 9]",1,5051,6509.png,626,1622,28,Cấm ngược chiều
49,0,6511,"[756, 475, 7, 7]",1,5053,6511.png,626,1622,12,Cấm ngược chiều
182,0,6512,"[546, 276, 13, 14]",1,5054,6512.png,626,1622,13,Cấm ngược chiều
121,0,6513,"[582, 317, 11, 11]",1,5058,6513.png,626,1622,16,Cấm ngược chiều
42,0,6519,"[1044, 399, 7, 6]",1,5061,6519.png,626,1622,12,Cấm ngược chiều
64,0,6532,"[516, 288, 8, 8]",1,5063,6532.png,626,1622,47,Cấm ngược chiều
756,0,6549,"[553, 345, 28, 27]",1,5073,6549.png,626,1622,28,Cấm ngược chiều
64,0,6550,"[787, 479, 8, 8]",1,5075,6550.png,626,1622,12,Cấm ngược chiều
306,0,6558,"[588, 76, 17, 18]",1,5080,6558.png,626,1622,28,Cấm ngược chiều
63,0,6580,"[443, 353, 9, 7]",1,5106,6580.png,626,1622,25,Cấm ngược chiều
36,0,6583,"[714, 256, 6, 6]",1,5110,6583.png,626,1622,33,Cấm ngược chiều
25,0,6585,"[699, 198, 5, 5]",1,5115,6585.png,626,1622,47,Cấm ngược chiều
80,0,6586,"[495, 279, 10, 8]",1,5117,6586.png,626,1622,28,Cấm ngược chiều
784,0,6599,"[412, 147, 28, 28]",1,5129,6599.png,626,1622,47,Cấm ngược chiều
441,0,6601,"[436, 51, 21, 21]",1,5132,6601.png,626,1622,22,Cấm ngược chiều
42,0,6602,"[639, 411, 7, 6]",1,5138,6602.png,626,1622,12,Cấm ngược chiều
196,0,6624,"[739, 380, 14, 14]",1,5153,6624.png,626,1622,28,Cấm ngược chiều
812,0,6631,"[682, 393, 28, 29]",1,5156,6631.png,626,1622,12,Cấm ngược chiều
460,0,6633,"[985, 217, 20, 23]",1,5159,6633.png,626,1622,45,Cấm ngược chiều
120,0,6633,"[564, 243, 12, 10]",1,5161,6633.png,626,1622,45,Cấm ngược chiều
240,0,6637,"[673, 377, 16, 15]",1,5164,6637.png,626,1622,28,Cấm ngược chiều
56,0,6638,"[797, 407, 7, 8]",1,5168,6638.png,626,1622,12,Cấm ngược chiều
143,0,6644,"[1330, 66, 13, 11]",1,5170,6644.png,626,1622,28,Cấm ngược chiều
840,0,6652,"[555, 160, 30, 28]",1,5181,6652.png,626,1622,47,Cấm ngược chiều
56,0,6657,"[884, 417, 7, 8]",1,5184,6657.png,626,1622,12,Cấm ngược chiều
81,0,6662,"[722, 472, 9, 9]",1,5186,6662.png,626,1622,12,Cấm ngược chiều
25,0,6669,"[472, 224, 5, 5]",1,5193,6669.png,626,1622,47,Cấm ngược chiều
285,0,6673,"[316, 280, 19, 15]",1,5197,6673.png,626,1622,16,Cấm ngược chiều
728,0,6675,"[1194, 245, 28, 26]",1,5205,6675.png,626,1622,45,Cấm ngược chiều
64,0,6683,"[916, 422, 8, 8]",1,5214,6683.png,626,1622,12,Cấm ngược chiều
169,0,6687,"[662, 363, 13, 13]",1,5215,6687.png,626,1622,16,Cấm ngược chiều
81,0,6691,"[475, 319, 9, 9]",1,5217,6691.png,626,1622,36,Cấm ngược chiều
90,0,6697,"[594, 310, 9, 10]",1,5222,6697.png,626,1622,36,Cấm ngược chiều
56,0,6704,"[728, 374, 8, 7]",1,5227,6704.png,626,1622,28,Cấm ngược chiều
1156,0,6712,"[672, 359, 34, 34]",1,5239,6712.png,626,1622,12,Cấm ngược chiều
49,0,6717,"[498, 382, 7, 7]",1,5243,6717.png,626,1622,36,Cấm ngược chiều
2430,0,6720,"[379, 215, 54, 45]",1,5244,6720.png,626,1622,53,Cấm ngược chiều
110,0,6723,"[250, 420, 11, 10]",1,5250,6723.png,626,1622,20,Cấm ngược chiều
42,0,6729,"[660, 309, 7, 6]",1,5265,6729.png,626,1622,16,Cấm ngược chiều
3024,0,6731,"[148, 287, 63, 48]",1,5266,6731.png,626,1622,28,Cấm ngược chiều
9,0,6736,"[606, 497, 3, 3]",1,5270,6736.png,626,1622,29,Cấm ngược chiều
3968,0,6739,"[508, 391, 62, 64]",1,5272,6739.png,626,1622,12,Cấm ngược chiều
16,0,6749,"[625, 395, 4, 4]",1,5280,6749.png,626,1622,28,Cấm ngược chiều
1806,0,6759,"[424, 191, 43, 42]",1,5288,6759.png,626,1622,28,Cấm ngược chiều
210,0,6771,"[635, 264, 14, 15]",1,5297,6771.png,626,1622,28,Cấm ngược chiều
63,0,6772,"[836, 321, 7, 9]",1,5303,6772.png,626,1622,36,Cấm ngược chiều
1156,0,6774,"[432, 388, 34, 34]",1,5306,6774.png,626,1622,12,Cấm ngược chiều
49,0,6775,"[496, 254, 7, 7]",1,5307,6775.png,626,1622,28,Cấm ngược chiều
20,0,6776,"[935, 423, 4, 5]",1,5309,6776.png,626,1622,12,Cấm ngược chiều
169,0,6778,"[625, 180, 13, 13]",1,5310,6778.png,626,1622,47,Cấm ngược chiều
49,0,6790,"[1044, 407, 7, 7]",1,5322,6790.png,626,1622,12,Cấm ngược chiều
72,0,6797,"[754, 401, 8, 9]",1,5325,6797.png,626,1622,12,Cấm ngược chiều
702,0,6815,"[607, 466, 26, 27]",1,5332,6815.png,626,1622,12,Cấm ngược chiều
90,0,6837,"[933, 405, 9, 10]",1,5339,6837.png,626,1622,12,Cấm ngược chiều
49,0,6853,"[575, 485, 7, 7]",1,5344,6853.png,626,1622,29,Cấm ngược chiều
30,0,6862,"[443, 418, 6, 5]",1,5352,6862.png,626,1622,28,Cấm ngược chiều
252,0,6866,"[472, 88, 14, 18]",1,5356,6866.png,626,1622,22,Cấm ngược chiều
1147,0,6874,"[370, 214, 37, 31]",1,5369,6874.png,626,1622,28,Cấm ngược chiều
9,0,6878,"[931, 126, 3, 3]",1,5373,6878.png,626,1622,28,Cấm ngược chiều
121,0,6883,"[932, 402, 11, 11]",1,5377,6883.png,626,1622,12,Cấm ngược chiều
240,0,6884,"[339, 398, 16, 15]",1,5378,6884.png,626,1622,28,Cấm ngược chiều
1024,0,6885,"[731, 399, 32, 32]",1,5380,6885.png,626,1622,12,Cấm ngược chiều
30,0,6887,"[598, 240, 6, 5]",1,5381,6887.png,626,1622,47,Cấm ngược chiều
1080,0,6890,"[353, 183, 36, 30]",1,5385,6890.png,626,1622,28,Cấm ngược chiều
2160,0,6894,"[1074, 0, 54, 40]",1,5393,6894.png,626,1622,28,Cấm ngược chiều
100,0,6909,"[560, 484, 10, 10]",1,5399,6909.png,626,1622,29,Cấm ngược chiều
798,0,6913,"[1009, 248, 19, 42]",1,5401,6913.png,626,1622,49,Cấm ngược chiều
110,0,6922,"[938, 407, 11, 10]",1,5407,6922.png,626,1622,12,Cấm ngược chiều
196,0,6936,"[733, 469, 14, 14]",1,5415,6936.png,626,1622,12,Cấm ngược chiều
120,0,6946,"[517, 232, 12, 10]",1,5422,6946.png,626,1622,45,Cấm ngược chiều
56,0,6948,"[448, 185, 8, 7]",1,5432,6948.png,626,1622,53,Cấm ngược chiều
1722,0,6957,"[725, 407, 41, 42]",1,5439,6957.png,626,1622,12,Cấm ngược chiều
72,0,6967,"[794, 303, 9, 8]",1,5444,6967.png,626,1622,16,Cấm ngược chiều
56,0,6979,"[684, 515, 7, 8]",1,5453,6979.png,626,1622,29,Cấm ngược chiều
25,0,6981,"[913, 119, 5, 5]",1,5458,6981.png,626,1622,28,Cấm ngược chiều
42,0,6983,"[653, 190, 7, 6]",1,5460,6983.png,626,1622,47,Cấm ngược chiều
1386,0,6984,"[621, 394, 33, 42]",1,5462,6984.png,626,1622,12,Cấm ngược chiều
121,0,6988,"[461, 416, 11, 11]",1,5469,6988.png,626,1622,47,Cấm ngược chiều
81,0,6993,"[543, 167, 9, 9]",1,5476,6993.png,626,1622,47,Cấm ngược chiều
380,0,7008,"[702, 295, 20, 19]",1,5485,7008.png,626,1622,47,Cấm ngược chiều
575,0,7012,"[265, 444, 25, 23]",1,5488,7012.png,626,1622,7,Cấm ngược chiều
1978,0,7031,"[668, 391, 46, 43]",1,5494,7031.png,626,1622,12,Cấm ngược chiều
399,0,7042,"[508, 428, 21, 19]",1,5501,7042.png,626,1622,12,Cấm ngược chiều
9,0,7090,"[712, 270, 3, 3]",1,5546,7090.png,626,1622,28,Cấm ngược chiều
48,0,7093,"[833, 407, 6, 8]",1,5548,7093.png,626,1622,12,Cấm ngược chiều
30,0,7100,"[865, 433, 6, 5]",1,5555,7100.png,626,1622,12,Cấm ngược chiều
483,0,7101,"[425, 214, 23, 21]",1,5556,7101.png,626,1622,28,Cấm ngược chiều
696,0,7106,"[294, 391, 29, 24]",1,5562,7106.png,626,1622,47,Cấm ngược chiều
30,0,7113,"[589, 490, 5, 6]",1,5569,7113.png,626,1622,29,Cấm ngược chiều
1800,0,7129,"[372, 422, 45, 40]",1,5591,7129.png,626,1622,29,Cấm ngược chiều
25,0,7138,"[649, 412, 5, 5]",1,5601,7138.png,626,1622,12,Cấm ngược chiều
2040,0,7180,"[9, 138, 51, 40]",1,5644,7180.png,626,1622,33,Cấm ngược chiều
667,0,7188,"[850, 411, 23, 29]",1,5649,7188.png,626,1622,5,Cấm ngược chiều
25,0,7193,"[873, 426, 5, 5]",1,5657,7193.png,626,1622,12,Cấm ngược chiều
49,0,7199,"[996, 402, 7, 7]",1,5659,7199.png,626,1622,12,Cấm ngược chiều
36,0,7208,"[695, 262, 6, 6]",1,5663,7208.png,626,1622,28,Cấm ngược chiều
30,0,7232,"[695, 98, 5, 6]",1,5668,7232.png,626,1622,22,Cấm ngược chiều
42,0,7238,"[278, 399, 7, 6]",1,5674,7238.png,626,1622,28,Cấm ngược chiều
462,0,7257,"[706, 311, 21, 22]",1,5680,7257.png,626,1622,16,Cấm ngược chiều
56,0,7273,"[693, 329, 7, 8]",1,5685,7273.png,626,1622,47,Cấm ngược chiều
30,0,7286,"[564, 297, 6, 5]",1,5694,7286.png,626,1622,47,Cấm ngược chiều
25,0,7294,"[765, 403, 5, 5]",1,5703,7294.png,626,1622,12,Cấm ngược chiều
48,0,7311,"[463, 322, 8, 6]",1,5705,7311.png,626,1622,47,Cấm ngược chiều
132,0,7323,"[607, 303, 12, 11]",1,5715,7323.png,626,1622,45,Cấm ngược chiều
49,0,7349,"[807, 307, 7, 7]",1,5734,7349.png,626,1622,16,Cấm ngược chiều
456,0,7350,"[130, 89, 24, 19]",1,5741,7350.png,626,1622,49,Cấm ngược chiều
650,0,7362,"[556, 312, 25, 26]",1,5756,7362.png,626,1622,16,Cấm ngược chiều
16,0,7364,"[706, 270, 4, 4]",1,5759,7364.png,626,1622,28,Cấm ngược chiều
1120,0,7372,"[1063, 290, 35, 32]",1,5764,7372.png,626,1622,24,Cấm ngược chiều
441,0,7409,"[558, 165, 21, 21]",1,5787,7409.png,626,1622,47,Cấm ngược chiều
49,0,7412,"[718, 260, 7, 7]",1,5789,7412.png,626,1622,16,Cấm ngược chiều
30,0,7418,"[706, 515, 6, 5]",1,5796,7418.png,626,1622,29,Cấm ngược chiều
195,0,7420,"[472, 254, 15, 13]",1,5798,7420.png,626,1622,28,Cấm ngược chiều
960,0,7424,"[489, 283, 32, 30]",1,5801,7424.png,626,1622,45,Cấm ngược chiều
2668,0,7428,"[319, 154, 58, 46]",1,5814,7428.png,626,1622,28,Cấm ngược chiều
418,0,7448,"[177, 162, 22, 19]",1,5829,7448.png,626,1622,47,Cấm ngược chiều
10148,0,7452,"[0, 209, 118, 86]",1,5837,7452.png,626,1622,28,Cấm ngược chiều
506,0,7453,"[604, 212, 22, 23]",1,5839,7453.png,626,1622,45,Cấm ngược chiều
42,0,7454,"[691, 196, 7, 6]",1,5842,7454.png,626,1622,47,Cấm ngược chiều
837,0,7460,"[163, 134, 31, 27]",1,5844,7460.png,626,1622,47,Cấm ngược chiều
21,0,7468,"[815, 311, 3, 7]",1,5853,7468.png,626,1622,37,Cấm ngược chiều
132,0,7472,"[505, 264, 12, 11]",1,5855,7472.png,626,1622,47,Cấm ngược chiều
266,0,7475,"[205, 310, 19, 14]",1,5863,7475.png,626,1622,45,Cấm ngược chiều
48,0,7477,"[549, 337, 8, 6]",1,5871,7477.png,626,1622,22,Cấm ngược chiều
49,0,7486,"[902, 104, 7, 7]",1,5877,7486.png,626,1622,28,Cấm ngược chiều
120,0,7524,"[1339, 64, 12, 10]",1,5892,7524.png,626,1622,28,Cấm ngược chiều
121,0,7526,"[640, 313, 11, 11]",1,5894,7526.png,626,1622,47,Cấm ngược chiều
154,0,7532,"[636, 289, 14, 11]",1,5899,7532.png,626,1622,45,Cấm ngược chiều
64,0,7539,"[900, 92, 8, 8]",1,5902,7539.png,626,1622,28,Cấm ngược chiều
90,0,7541,"[609, 306, 10, 9]",1,5904,7541.png,626,1622,16,Cấm ngược chiều
20,0,7551,"[541, 408, 5, 4]",1,5909,7551.png,626,1622,28,Cấm ngược chiều
56,0,7556,"[679, 337, 8, 7]",1,5914,7556.png,626,1622,16,Cấm ngược chiều
156,0,7563,"[569, 435, 13, 12]",1,5918,7563.png,626,1622,12,Cấm ngược chiều
64,0,7567,"[723, 375, 8, 8]",1,5919,7567.png,626,1622,28,Cấm ngược chiều
9,0,7571,"[602, 494, 3, 3]",1,5924,7571.png,626,1622,29,Cấm ngược chiều
4047,0,7572,"[230, 125, 71, 57]",1,5926,7572.png,626,1622,45,Cấm ngược chiều
49,0,7586,"[817, 312, 7, 7]",1,5937,7586.png,626,1622,16,Cấm ngược chiều
572,0,7587,"[290, 373, 26, 22]",1,5944,7587.png,626,1622,22,Cấm ngược chiều
90,0,7589,"[915, 419, 10, 9]",1,5947,7589.png,626,1622,12,Cấm ngược chiều
56,0,7590,"[731, 379, 7, 8]",1,5949,7590.png,626,1622,28,Cấm ngược chiều
195,0,7592,"[470, 230, 15, 13]",1,5953,7592.png,626,1622,28,Cấm ngược chiều
49,0,7600,"[716, 270, 7, 7]",1,5964,7600.png,626,1622,28,Cấm ngược chiều
992,0,7607,"[550, 343, 31, 32]",1,5970,7607.png,626,1622,16,Cấm ngược chiều
60,0,7611,"[775, 294, 6, 10]",1,5972,7611.png,626,1622,37,Cấm ngược chiều
196,0,7613,"[467, 156, 14, 14]",1,5977,7613.png,626,1622,47,Cấm ngược chiều
289,0,7619,"[303, 345, 17, 17]",1,5982,7619.png,626,1622,36,Cấm ngược chiều
225,0,7632,"[709, 77, 15, 15]",1,5992,7632.png,626,1622,28,Cấm ngược chiều
256,0,7641,"[845, 269, 16, 16]",1,5998,7641.png,626,1622,19,Cấm ngược chiều
169,0,7642,"[615, 299, 13, 13]",1,6001,7642.png,626,1622,16,Cấm ngược chiều
182,0,7646,"[704, 473, 14, 13]",1,6005,7646.png,626,1622,12,Cấm ngược chiều
20,0,7664,"[702, 253, 5, 4]",1,6017,7664.png,626,1622,28,Cấm ngược chiều
1806,0,7667,"[327, 259, 42, 43]",1,6020,7667.png,626,1622,34,Cấm ngược chiều
99,0,7682,"[905, 419, 11, 9]",1,6028,7682.png,626,1622,12,Cấm ngược chiều
624,0,7692,"[568, 324, 24, 26]",1,6034,7692.png,626,1622,16,Cấm ngược chiều
132,0,7695,"[561, 180, 12, 11]",1,6036,7695.png,626,1622,47,Cấm ngược chiều
72,0,7700,"[750, 473, 8, 9]",1,6041,7700.png,626,1622,12,Cấm ngược chiều
110,0,7705,"[485, 250, 11, 10]",1,6042,7705.png,626,1622,28,Cấm ngược chiều
48,0,7709,"[506, 278, 8, 6]",1,6045,7709.png,626,1622,28,Cấm ngược chiều
650,0,7720,"[793, 409, 25, 26]",1,6061,7720.png,626,1622,12,Cấm ngược chiều
